title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
P1005 Snares & Solander Islands,"Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Bathymetry_Raw Bathymetry
P1005 Snares & Solander Islands,"Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
P1005 Snares & Solander Islands,"Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Survey_Report_Report of Survey
P1005 Snares & Solander Islands,"Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Bathymetry_Sounding Sort
P1005 Snares & Solander Islands,"Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Fairsheets_Standard Sheets
P1005 Snares & Solander Islands,"Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Sea level_Tide Data
P1006A Cape Adair to Cape Hallett,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Ancilliary Sheets
P1006A Cape Adair to Cape Hallett,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Survey_Data Pack_Calibrations Data
P1006A Cape Adair to Cape Hallett,Colour Depth Encoded Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Colour Depth Encoded Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Colour Depth Encoded Sheets
P1006A Cape Adair to Cape Hallett,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Survey_Geodetic_Geodetic Data Pack
P1006A Cape Adair to Cape Hallett,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Index Sheet Information
P1006A Cape Adair to Cape Hallett,Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Miscellaneous Sheets
P1006A Cape Adair to Cape Hallett,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Bathymetry_Processed Bathymetry
P1006A Cape Adair to Cape Hallett,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Bathymetry_Processed Gridded Bathymetry
P1006A Cape Adair to Cape Hallett,Processed Side Scan Sonar Mosaic collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Seafloor reflectance/ backscatter,Processed Side Scan Sonar Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Seafloor reflectance/ backscatter_Processed Side Scan Sonar Mosaic
P1006A Cape Adair to Cape Hallett,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Bathymetry_Raw Bathymetry
P1006A Cape Adair to Cape Hallett,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
P1006A Cape Adair to Cape Hallett,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
P1006A Cape Adair to Cape Hallett,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Survey_Report_Report of Survey
P1006A Cape Adair to Cape Hallett,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Standard Sheets
P1006A Cape Adair to Cape Hallett,Summary of Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Oceanographic observations,Summary of Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Oceanographic observations_Summary of Sound Velocity Profiles
P1006A Cape Adair to Cape Hallett,Sun Illuminated Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Fairsheets,Sun Illuminated Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Fairsheets_Sun Illuminated Sheets
P1006A Cape Adair to Cape Hallett,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar from Cape Adair to Cape Hallett between 01-01-2004 and 31-03-2004.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,Cape Adair to Cape Hallett,variable,None,P1006A Cape Adair to Cape Hallett_Hydrography_Sea level_Tide Data
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Hydrography_Fairsheets_Index Sheet Information"
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Hydrography_Fairsheets_Miscellaneous Sheets"
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Hydrography_Bathymetry_Processed Bathymetry"
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance"
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Survey_Report_Report of Survey"
"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands","Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the area of Cape Adare, Cape Hallett, Possession Islands and Balleny Islands between 01-01-2004 and 31-03-2004.",Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-01-2004-31-03-2004,01-01-2004,31-03-2004,"Cape Adare, Cape Hallett, Possession Islands and Balleny Islands",variable,None,"P1006 Cape Adare, Cape Hallett, Possession Islands and Balleny Islands_Hydrography_Fairsheets_Standard Sheets"
P1008 SL1 Cape Reinga to Tauranga - Inshore areas,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the inshore area between Cape Reinga and Tauranga between 16-02-2002 and 09-06-2003.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,16-02-2002-09-06-2003,16-02-2002,09-06-2003,Cape Reinga to Tauranga - Inshore areas,variable,None,P1008 SL1 Cape Reinga to Tauranga - Inshore areas_Hydrography_Fairsheets_Ancilliary Sheets
